STOP_NO,STOP_AREA,CODE,NAME,F_NODE,LINK_NO,INDEX
3773,7229,3773,장흥매점,480,1780,2
3774,7482,3774,장안말(온천스파),480,1780,1
3775,7475,3775,애전마을,439,1613,1
3776,7464,3776,구선택초교,365,6028,1
3777,7238,3777,가천의대,3684,7689,2
3778,508,3778,지산입구(용진),508,2299,1
3779,7467,3779,로얄호텔,370,4211,1
3780,7538,3780,구재이,4124,8129,1
3781,7561,3781,능곡마을회관,444,2773,5
3782,7554,3782,오성교회,444,2773,8
3783,7545,3783,오두마을입구,498,1591,3
3784,7543,3784,능촌입구,498,1591,5
3785,7051,3785,강화고등학교,314,4875,1
3786,7055,3786,국화맨션,300,6063,1
3787,7087,3787,저수지휴게소,300,2505,1
3788,4081,3788,고비고개정상,207,3057,1
3789,7174,3789,중촌,3634,7639,2
3790,36,3790,국촌,46,1629,2
3791,7042,3791,구하2리마을회관,60,1628,3
3792,6786,3792,석산,55,2282,3
3793,6965,3793,봉성(오상2리),60,1627,1
3794,371,3794,강화군청,371,3343,1
3795,6829,3795,고향산천,195,2226,7
3796,3813,3796,양사우체국,141,2232,2
3797,6833,3797,양사초등학교,3813,7818,1
3798,6834,3798,강화수양관앞,3813,7818,2
3799,6838,3799,덕화2리,3813,7818,4
3800,6843,3800,덕화3리입구,3657,7662,1
3801,6845,3801,새마을,3750,7755,1
3802,44,3802,인화리종점,44,5978,1
3803,6787,3803,전들,4674,8679,1
3804,5800,3804,현대슈퍼,5800,9805,1
3805,443,3805,설호아파트,452,5762,2
3806,3754,3806,월곳삼거리,450,2065,1
3807,491,3807,수곡(월곳리),491,1176,2
3808,6989,3808,연미정,491,1176,1
3809,6993,3809,구검문소,491,2229,2
3810,7097,3810,강화중학교,388,2228,1
3811,3905,3811,강화경찰서,3905,7910,1
3812,225,3812,양오2리경로당,225,4806,1
3813,7112,3813,보건소,342,5877,1
3814,7113,3814,장애인종합복지관,294,2066,5
3815,294,3815,남산리,294,2066,2
3816,7152,3816,충렬사,294,2066,1
3817,7155,3817,황련사입구,294,7018,2
3818,7093,3818,시리미,294,7018,4
3819,7116,3819,명진부페,294,2066,3
3820,7224,3820,강화갯벌장어,523,1606,1
3821,592,3821,황산도어판장,3623,7628,1
3822,7219,3822,황산도,586,511,1
3823,7220,3823,황산도입구,572,7001,1
3824,7548,3824,오두리(넙성입구),514,3720,1
3825,7138,3825,용진진,508,6302,1
3826,7226,3826,서남촌,480,1780,4
3827,6830,3827,상덕현삼거리,141,2469,1
3828,6819,3828,북성교회,6365,10370,2
3829,3828,3829,마미,119,2307,1
3830,6962,3830,송해교회,296,2404,1
3831,6903,3831,성경,87,1311,1
3832,6883,3832,각곡,5381,9386,2
3833,6913,3833,창후리종점,38,1587,1
3834,6912,3834,막촌,3757,7762,4
3835,38,3835,별립산입구,38,1587,3
3836,7228,3836,장흥매점,3671,7676,2
3837,7474,3837,쑥밭다리,439,4280,1
3838,7259,3838,건평리,4368,8373,1
3839,6927,3839,부근삼거리,220,3263,1
3840,6847,3840,철곶,3752,7757,1
3841,6824,3841,제적봉입구,209,195,1
3842,6821,3842,요곡,162,3129,1
3843,6816,3843,구북성초교,162,3129,4
3844,132,3844,덕음,125,2614,2
3845,6826,3845,양사면사무소,132,3055,1
3846,72,3846,모현,87,1311,2
3847,4357,3847,개화2치안센터,4357,8362,1
3848,7568,3848,덕진진,3648,7653,2
3849,5801,3849,해뜨는집,95,6170,1
3850,9260,3850,송내고교입구,6113,10118,1
3851,2662,3851,송내고교입구,2662,6619,1
3852,2728,3852,자동차매매단지,2728,6620,1
3853,8153,3853,삼산주공단지,2639,1940,1
3854,92,3854,늘목마을입구,92,6414,1
3855,9135,3855,양로원,2077,5053,2
3856,8361,3856,도원역(인천축구전용경기장),1072,4580,1
3857,1405,3857,학익풍림아파트,1405,3137,1
3858,4312,3858,인천교(인천기계산업단지),4312,8317,1
3859,6403,3859,성문아파트,2303,7052,1
3860,8329,3860,용남파출소,1384,1507,3
3861,1200,3861,현대시장,1107,1745,1
3862,8538,3862,금호2차아파트,955,2257,1
3863,7755,3863,당하대주파크빌,1668,2584,3
3864,4239,3864,관리공단본부,4239,8244,1
3865,8864,3865,남동초등학교,2516,2836,1
3866,8339,3866,신동아아파트(B),1701,6475,1
3867,8437,3867,생산기술연구원,6266,10271,1
3868,8988,3868,석천사거리,2126,1265,1
3869,7829,3869,KT서인천지사,1570,2739,1
3870,6674,3870,LH7단지,5980,9985,1
3871,3438,3871,영종고등학교,3438,7443,1
3872,7970,3872,당미마을,3722,7727,1
3873,5594,3873,신동아아파트116동,5594,9599,1
3874,1399,3874,테크노파크IT센타,1399,119,1
3875,2489,3875,계양1동주민자치센터,2447,415,1
3876,2895,3876,하림,2896,904,1
3877,5527,3877,글로벌캠퍼스푸르지오,1295,5768,1
3878,8373,3878,해물탕거리,2370,2679,1
3879,7608,3879,오류동역입구,913,2922,1
3880,8358,3880,송림동진로아파트,1173,5226,1
3881,8122,3881,뉴서울6차아파트,2232,1657,1
3882,2285,3882,한국지엠출고문,2294,1484,1
3883,146,3883,나룻개,146,5291,1
3884,2635,3884,한진아파트,2619,2878,1
3885,2289,3885,대웅실업앞,2289,975,2
3886,8001,3886,한일아파트,2610,6486,3
3887,7417,3887,신광주유소,3430,7435,4
3888,7412,3888,여차리,3430,7435,2
3889,7405,3889,장화리학생수련원,75,1014,3
3890,7403,3890,버드러지,75,1014,4
3891,7402,3891,장곶횟집,53,982,1
3892,7375,3892,선수여객선착장,104,507,3
3893,87,3893,강서중학교,3545,7550,1
3894,6663,3894,중산교차로,619,265,1
3895,6664,3895,중산교차로,3334,7339,2
3896,4605,3896,한신더휴스카이파크,646,4161,1
3897,6706,3897,한신더휴스카이파크,662,4160,1
3898,662,3898,중산중학교,662,6456,1
3899,6707,3899,중산중학교,657,905,1
3900,6685,3900,한라비발디후문.화성파크드림,650,2509,1
3901,6686,3901,화성파크드림후문.한라비발디,6287,10292,1
3902,625,3902,센트럴푸르지오자이,618,4484,2
3903,499,3903,e편한세상1차(정문),499,3749,1
3904,6632,3904,e편한세상1차(정문),4379,8384,1
3905,4701,3905,삼미시장,2950,4346,1
3906,2950,3906,삼미시장,2959,3526,1
3907,8815,3907,신천역.문화의거리,2959,6303,1
3908,2959,3908,신천연합병원,2959,6303,2
3909,8812,3909,중앙산부인과,2959,6303,3
3910,238,3910,모름말,238,6333,1
3911,5540,3911,한양아파트,2025,5784,1
3912,1154,3912,한주글로벌,1088,3514,3
3913,7637,3913,도림주철관1공장,1154,3515,1
3914,6156,3914,루원시티프라디움105동,1514,6690,1
3915,1509,3915,가정1동행정복지센터,1509,6689,1
3916,763,3916,e편한세상(109동앞),763,6525,1
3917,8813,3917,중앙산부인과,2967,6304,1
3918,5900,3918,신천연합병원,2967,6304,2
3919,2856,3919,운연역,2856,6910,1
3920,1189,3920,더샵센트럴시티205동,1238,1397,1
3921,1186,3921,더샵센트럴시티204동,1186,5724,1
3922,1238,3922,더샵그린스퀘어105동,1312,2654,2
3923,1228,3923,더샵그린스퀘어107동,1228,7222,1
3924,5303,3924,아트센터인천,870,5391,1
3925,877,3925,아트센터인천,877,455,1
3926,890,3926,국제업무지구역5번출구,921,6527,1
3927,912,3927,달빛축제공원,912,6522,1
3928,8446,3928,달빛축제공원,881,6521,2
3929,4052,3929,북항프라자,4052,8057,1
3930,7104,3930,고시기(가재골),4941,8946,3
3931,6900,3931,하점순복음교회,101,1314,1
3932,5063,3932,강화슈퍼,348,5002,2
3933,6788,3933,송산삼거리,4674,8679,2
3934,6795,3934,송산,73,5512,1
3935,6796,3935,짓절미,5374,9379,1
3936,6797,3936,서사체험학습장,84,2013,1
3937,94,3937,윗말,84,2013,2
3938,6799,3938,신포입구,94,2444,1
3939,3880,3939,교산상회앞,94,2444,2
3940,6803,3940,교산교회,102,2442,1
3941,103,3941,오상리고인들,103,1770,2
3942,7172,3942,삼량중고등학교,93,4504,1
3943,3791,3943,고상골,89,2184,2
3944,7330,3944,서문안,217,2610,1
3945,80,3945,산화고개,80,1769,2
3946,6968,3946,오상입구,3851,7856,1
3947,6190,3947,내가시장,88,6746,1
3948,7370,3948,대촌,104,484,1
3949,129,3949,내리교회,129,5130,1
3950,7380,3950,덕골,154,5131,1
3951,7379,3951,덕골,129,5132,1
3952,7451,3952,동주농장,255,391,6
3953,7445,3953,함허동천,255,391,2
3954,7444,3954,정수사입구,255,391,1
3955,70,3955,외포삼거리,91,185,3
3956,7438,3956,분오리어판장,266,1437,1
3957,266,3957,동막해변,266,1317,1
3958,7436,3958,갯벌슈퍼,266,1317,2
3959,7432,3959,해오름민박,198,1315,2
3960,7430,3960,장전,198,1315,1
3961,7426,3961,마니산상회,5139,9144,2
3962,7423,3962,장안,150,4318,1
3963,7419,3963,미루지,150,4318,3
3964,4229,3964,판교JC(미정차),3262,3421,1
3965,6690,3965,구정슈퍼앞,3571,7576,1
3966,220,3966,서홍의입구,239,3575,2
3967,6922,3967,홍의사거리,268,1333,4
3968,6953,3968,신촌,313,2305,4
3969,6946,3969,임송촌,269,155,1
3970,6938,3970,호박골사거리,268,1617,1
3971,6936,3971,송해초등학교,271,1722,1
3972,279,3972,송해면사무소,270,163,2
3973,6921,3973,홍의사거리,239,1334,1
3974,268,3974,송곡촌,268,1333,2
3975,6951,3975,교회앞,313,2305,3
3976,271,3976,송해초등학교,4207,8212,1
3977,270,3977,구면사무소,270,163,1
3978,297,3978,하도리입구,296,2403,1
3979,1880,3979,아나지고개,1904,5507,1
3980,9051,3980,건설기술교육원,2486,5688,1
3981,8983,3981,길병원,2110,1683,1
3982,9052,3982,삼환아파트,2435,4311,1
3983,9063,3983,만수북중학교,2557,6313,1
3984,8298,3984,모래내시장,2343,3035,2
3985,5438,3985,삼익.광명아파트,5438,9443,1
3986,2495,3986,숭덕여중고입구,2495,446,1
3987,8262,3987,엠파크타워,1393,3000,1
3988,4637,3988,국민은행,1670,4218,1
3989,8621,3989,태평아파트,1450,6327,1
3990,8622,3990,여성의광장,1427,2192,1
3991,9090,3991,선린감리교회,1869,2715,2
3992,4871,3992,수출산업단지6공단입구,1860,4650,1
3993,6229,3993,효성남초등학교,6229,10234,1
3994,4415,3994,동서식품,4415,8420,1
3995,8128,3995,동서식품,2219,1362,1
3996,4413,3996,영진아파트,4413,8418,1
3997,8410,3997,우성아파트,3969,7974,1
3998,4988,3998,경남1차아파트,2127,4865,1
3999,4152,3999,부평시장역(부평대로우체국),2308,3225,1
4000,4168,4000,뉴서울아파트,2481,3257,1
4001,2610,4001,계양산전통시장,2610,2325,1
4002,1702,4002,석남초등학교,4423,8428,1
4003,1703,4003,서인천농협,1703,4073,1
4004,6207,4004,삼산서해아파트,2603,6767,1
4005,8279,4005,삼산주공7단지,2438,1440,1
4006,2197,4006,전인연립(종점),2197,1206,1
4007,1668,4007,당하초등학교,1668,2584,2
4008,6242,4008,참빛감리교회,1906,6820,1
4009,1364,4009,산업단지사거리,1364,6364,1
4010,1324,4010,우아미가구,1324,2709,1
4011,8261,4011,엠파크타워,1390,2997,2
4012,2069,4012,북인천여자중학교,2069,3758,2
4013,7991,4013,계산동자연풀장,2217,6902,1
4014,4791,4014,한국전력공사오봉영업소,2240,4516,1
4015,4183,4015,아주아파트,2002,3290,1
4016,8710,4016,연수3동행정복지센터,1873,3098,1
4017,8377,4017,진선미예식장,2370,2169,2
4018,8590,4018,정석항공과학고,1384,1510,1
4019,7757,4019,당하푸르지오,6475,10480,2
4020,7758,4020,당하메디칼,1668,2584,1
4021,7888,4021,동문아파트,1875,491,1
4022,8025,4022,한국아파트,2379,6481,2
4023,8971,4023,중앙공원사거리,1966,5375,1
4024,6400,4024,세일빌라.인천산림조합,2244,7045,1
4025,6014,4025,신동아아파트,6014,10019,1
4026,774,4026,송월동동화마을,783,1037,1
4027,8141,4027,엠코타운,2453,4205,2
4028,8720,4028,학익사거리,1438,2328,2
4029,7951,4029,목상동(새봄농원입구),5849,9854,1
4030,8694,4030,태경아파트,1774,4137,1
4031,2909,4031,트레지움1단지.다니엘병원,2909,2525,1
4032,2614,4032,소래포구입구,2614,124,1
4033,8287,4033,트레지움1단지.다니엘병원,6270,10275,1
4034,8037,4034,대동아파트,2613,1891,1
4035,8400,4035,한화아파트,4987,8992,1
4036,8504,4036,미림극장,935,6779,1
4037,4141,4037,롯데캐슬.모래내시장,4141,8146,1
4038,560,4038,초지진,560,288,1
4039,932,4039,정비단지,963,5477,2
4040,2014,4040,인천시청후문,2126,1265,2
4041,1844,4041,강인여객,1823,3275,1
4042,2076,4042,대신합성,2003,5624,2
4043,8597,4043,송도역,1294,1687,1
4044,934,4044,금호어울림,934,3933,1
4045,8674,4045,남동제2공구상가,4246,8251,1
4046,2476,4046,삼환아파트,2402,3682,2
4047,8860,4047,남동중학교,2576,4171,1
4048,9187,4048,정원아파트,2055,1271,2
4049,9181,4049,신동아상가(동암역방면),2048,5862,2
4050,6386,4050,해사고등학교.한국이민사박물관,703,7025,1
4051,2455,4051,소래포구역,2455,3998,1
4052,4023,4052,에코메트로12단지,2466,2904,1
4053,2382,4053,한화지구공원앞,2382,1661,1
4054,8734,4054,인천논현역앞,4204,8209,1
4055,1787,4055,유천아파트,6336,10341,1
4056,1890,4056,연수초등학교,1890,3475,1
4057,745,4057,로봇타워,739,825,2
4058,5677,4058,로봇타워,745,5992,1
4059,4056,4059,사조해표,4056,8061,1
4060,9193,4060,부평삼거리,2108,3849,2
4061,4142,4061,구월체육공원,2275,3206,2
4062,9092,4062,한신휴아파트,1757,1103,1
4063,4298,4063,용현중학교,4298,8303,1
4064,4578,4064,간석사거리(상인천중학교),2276,4109,1
4065,2784,4065,구산사거리,2806,1734,1
4066,5291,4066,문화예술회관,5291,9296,1
4067,9030,4067,더월드스테이트후문,1879,298,1
4068,1492,4068,인천의료원,1412,1414,2
4069,1964,4069,뉴서울아파트,1964,3188,1
4070,2593,4070,부개주공3단지정문,2593,4647,1
4071,946,4071,송도센트럴파크,946,7248,1
4072,5345,4072,관세청앞,750,5454,1
4073,4438,4073,한신삼부아파트,4438,8443,1
4074,8748,4074,(주)다이아트론,2087,1285,1
4075,7840,4075,공촌사거리,1678,5345,1
4076,2245,4076,효성고등학교,2156,5613,2
4077,2864,4077,다정한마을.래미안아파트,2863,6385,1
4078,8170,4078,다정한마을.래미안아파트,2770,6383,1
4079,5724,4079,옥금말,5724,9729,1
4080,7185,4080,연안여객터미널,63,3729,1
4081,1384,4081,학산소극장,1384,1507,2
4082,4579,4082,현대아파트113동,2100,4111,1
4083,9168,4083,인제고등학교,5652,9657,2
4084,3863,4084,장기동,2514,2418,1
4085,8403,4085,경남4차,2127,5420,3
4086,7960,4086,계양중학교,5784,9789,1
4087,8767,4087,논현중학교,2493,1762,1
4088,5796,4088,당하농원,5796,9801,1
4089,5948,4089,삼성아파트,1685,6379,1
4090,5794,4090,계산역,2381,6160,2
4091,6612,4091,화물터미널,303,5577,1
4092,2609,4092,소래포구입구,2598,1294,1
4093,5793,4093,계산우체국,5793,9798,1
4094,1768,4094,공촌마을,1767,3179,2
4095,8996,4095,청운대삼거리(하늘꿈교회),4535,8540,1
4096,8135,4096,새말사거리,2069,1474,1
4097,8634,4097,인천뷰티예술고등학교,1593,4302,1
4098,8075,4098,북인천세무서,5589,9594,1
4099,8113,4099,효성현대3차,2235,2159,1
4100,9259,4100,자동차매매단지,2662,6619,2
4101,5044,4101,인천대교TG(미정차),496,4964,1
4102,496,4102,인천대교TG(미정차),513,1043,1
4103,8011,4103,신동양아파트,2262,1033,1
4104,7887,4104,원당고등학교,2034,27,1
4105,5103,4105,공단외환은행,2154,5068,1
4106,1709,4106,서구문화회관,1709,7037,1
4107,1244,4107,무궁화주유소,1245,6782,1
4108,8695,4108,연수우체국,1774,2099,1
4109,1704,4109,함박도서관,1704,2098,1
4110,1565,4110,효정아파트,1589,2765,1
4111,4630,4111,효정아파트,4630,8635,1
4112,1608,4112,용담공원,1608,4217,1
4113,7289,4113,성터지,336,2815,3
4114,7539,4114,길직리,428,2014,1
4115,4528,4115,인천미래생활고등학교,2642,4013,1
4116,4738,4116,부천실내체육관,2863,4416,1
4117,2870,4117,경기국제통상고.순천향대학병원,2874,6866,1
4118,2869,4118,부천시청역4번출구.현대백화점.경기예고,2869,2435,1
4119,2838,4119,포도마을,2832,6054,1
4120,9206,4120,혁이네슈퍼,2241,5801,1
4121,5552,4121,한서유통,2241,5801,2
4122,9207,4122,부평2동행정복지센터,5552,9557,1
4123,2805,4123,송내남부역,2806,4931,1
4124,2648,4124,서운동,2652,5085,2
4125,9042,4125,장승백이시장,4682,8687,1
4126,8949,4126,석바위시장,1839,2863,1
4127,1879,4127,로얄아파트,6134,10139,1
4128,8990,4128,현대아파트,1867,6271,3
4129,9170,4129,간석시장,2205,3323,1
4130,2281,4130,태화.두진아파트,2281,1955,1
4131,8673,4131,보르네오가구,2180,3465,1
4132,2551,4132,한라아파트,2551,7204,1
4133,2189,4133,인천가족공원입구,2189,4118,1
4134,2195,4134,사리울삼거리,6222,10227,1
4135,8774,4135,남촌입구,2244,5106,1
4136,8770,4136,도림고등학교,2233,6791,1
4137,57,4137,인천비치호텔,57,4461,1
4138,7513,4138,온수시장,402,6743,1
4139,4019,4139,백운곡,4019,8024,1
4140,7304,4140,두운리,358,4790,1
4141,8314,4141,부평기적의도서관,2600,3828,1
4142,3493,4142,부평윤산부인과,3493,7498,1
4143,7796,4143,갈산사거리,2371,1737,1
4144,5585,4144,오성아파트,2512,5845,1
4145,4575,4145,굴포천,2360,4099,1
4146,8181,4146,갈월초등학교,2363,4098,1
4147,8175,4147,갈산주공2단지,2364,6085,1
4148,8201,4148,한국선교역사기념관,2457,5432,1
4149,5590,4149,계산삼거리(신도브래뉴),2321,5857,1
4150,8118,4150,뉴서울3차아파트,2270,3501,1
4151,2073,4151,효성2동치안센터,5425,9430,1
4152,1136,4152,동산고,1136,3197,1
4153,1950,4153,인명여자고등학교,1911,4487,1
4154,8953,4154,주안도서관,5878,9883,1
4155,8954,4155,주안4동행정복지센터,1843,6275,1
4156,8147,4156,현대아파트,2563,3142,1
4157,9123,4157,대륭맨숀,2032,1420,1
4158,8398,4158,대진아파트,2201,2048,1
4159,1833,4159,청천농장(종점),1833,4871,1
4160,2263,4160,부평여자고등학교,2263,4100,1
4161,6527,4161,광명아파트,2151,7238,1
4162,713,4162,수협(인천해양센터),705,2344,2
4163,800,4163,송월동행정복지센터,800,3814,1
4164,8221,4164,효성아파트,4010,8015,1
4165,5128,4165,원당사거리.검단선사박물관,1976,5110,1
4166,4748,4166,남동경찰서,2089,4428,1
4167,2088,4167,성리초등학교,2089,4420,1
4168,8299,4168,롯데캐슬모래내시장,2267,3203,1
4169,5029,4169,금호아파트,2121,4937,1
4170,5661,4170,제물포역,5661,9666,1
4171,2463,4171,동보2차아파트,2463,3755,1
4172,4386,4172,동보2차아파트,2408,3761,1
4173,6019,4173,동보아파트,6019,10024,1
4174,1531,4174,인천교(인천기계산업단지),1500,2772,1
4175,1777,4175,은지초등학교사거리,1777,1170,1
4176,7932,4176,둑실동(효성산업),5796,9801,2
4177,1439,4177,경서농원,1329,4497,2
4178,7949,4178,목상동솔밭.이주단지입구,2269,2811,3
4179,1126,4179,공구상가,1126,2656,1
4180,8699,4180,연수구청입구,1730,4861,1
4181,8379,4181,부평역,2336,5676,2
4182,4363,4182,연수중학교,1816,3715,1
4183,1275,4183,쌍용아파트,1275,3803,1
4184,1174,4184,우성아파트,6316,10321,1
4185,1323,4185,옥련동주민센터,1323,5098,1
4186,4594,4186,성호아파트,1501,4134,1
4187,4252,4187,솔밭마을,4252,8257,1
4188,8875,4188,연수고등학교,1763,4215,1
4189,8620,4189,롯데아파트,1618,4946,1
4190,1523,4190,한양2차아파트,1523,2577,2
4191,1610,4191,연수어린이도서관,1610,5942,1
4192,7770,4192,동성.길훈아파트,3948,7953,2
4193,1881,4193,석정여자고등학교,1881,1798,1
4194,9153,4194,동암국민주택,1902,6830,1
4195,9185,4195,예원아파트,1987,3245,3
4196,8794,4196,찬우물,2246,1093,1
4197,2921,4197,신흥동주민센터입구,2921,4352,1
4198,8062,4198,삼정초등학교,2911,4351,1
4199,2967,4199,시흥대야역.영남아파트,2967,4273,1
4200,4699,4200,대야초교.ABC행복학습타운입구,4699,8704,1
4201,4408,4201,신천지주유소,2939,3795,1
4202,8816,4202,신천삼거리,2957,5012,2
4203,3583,4203,풍림아이원2차정문.소래포구,3583,7588,1
4204,5688,4204,풍림1단지정문,5688,9693,1
4205,9267,4205,부개여자고등학교,4439,8444,1
4206,4316,4206,부개주공7단지,2542,3603,1
4207,2500,4207,백조세탁소,2500,3442,2
4208,9240,4208,부개2동행정복지센터,2536,2311,1
