LINK_NO,F_NODE,T_NODE,TYPE,LENGTH,F_ID,LINK_ID,T_ID
4441,4755,1993,1,53.000000km,1670014900,1670041200,1670002800
4442,1921,4756,1,304.000000km,1670001300,1670007400,1670026900
4442,4756,1921,1,304.000000km,1670001300,1670007400,1670026900
4443,1993,4757,1,167.000000km,1670014900,1670041100,1670026900
4443,4757,1993,1,167.000000km,1670014900,1670041100,1670026900
4444,2578,4758,1,189.000000km,1670007000,1670021900,1670007200
4444,4758,2578,1,189.000000km,1670007000,1670021900,1670007200
4445,2490,2496,1,55.000000km,1670007700,1670023800,1670008100
4445,2496,2490,1,55.000000km,1670007700,1670023800,1670008100
4446,2496,4759,1,59.000000km,1670008100,1670023900,1670007700
4446,4759,2496,1,59.000000km,1670008100,1670023900,1670007700
4447,2578,4760,1,227.000000km,1670007000,1670022100,1670007800
4447,4760,2578,1,227.000000km,1670007000,1670022100,1670007800
4448,2616,2622,1,366.000000km,1670007100,1670022500,1670008600
4448,2622,2616,1,366.000000km,1670007100,1670022500,1670008600
4449,2371,4761,1,473.000000km,1660015700,1660048400,1660015500
4449,4761,2371,1,473.000000km,1660015700,1660048400,1660015500
4450,2622,4762,1,365.000000km,1670008600,1670022400,1670007100
4450,4762,2622,1,365.000000km,1670008600,1670022400,1670007100
4451,2492,2505,1,291.000000km,1670009200,1670026100,1670008500
4451,2505,2492,1,291.000000km,1670009200,1670026100,1670008500
4452,2505,2539,1,243.000000km,1670008500,1670026200,1670009100
4452,2539,2505,1,243.000000km,1670008500,1670026200,1670009100
4453,2539,4763,1,241.000000km,1670009100,1670026300,1670008500
4453,4763,2539,1,241.000000km,1670009100,1670026300,1670008500
4454,649,4764,1,582.000000km,1610047600,1610139000,1610047400
4454,4764,649,1,582.000000km,1610047600,1610139000,1610047400
4455,59,62,1,507.000000km,1610017600,1610049700,1610021800
4455,62,59,1,507.000000km,1610017600,1610049700,1610021800
4456,62,4765,1,498.000000km,1610021800,1610060900,1610017600
4456,4765,62,1,498.000000km,1610021800,1610060900,1610017600
4457,59,65,1,287.000000km,1610017600,1610049900,1610021700
4457,65,59,1,287.000000km,1610017600,1610049900,1610021700
4458,65,4766,1,281.000000km,1610021700,1610060700,1610017600
4458,4766,65,1,281.000000km,1610021700,1610060700,1610017600
4459,54,58,1,546.000000km,1610042500,1610121900,1610042400
4459,58,54,1,546.000000km,1610042500,1610121900,1610042400
4460,54,57,1,1356.000000km,1610019800,1610054600,1610042400
4460,57,54,1,1356.000000km,1610019800,1610054600,1610042400
4461,57,59,1,653.000000km,1610019800,1610054700,1610017600
4461,59,57,1,653.000000km,1610019800,1610054700,1610017600
4462,59,4767,1,648.000000km,1610017600,1610049600,1610019800
4462,4767,59,1,648.000000km,1610017600,1610049600,1610019800
4463,83,4768,1,919.000000km,1610017800,1610050000,1610021700
4463,4768,83,1,919.000000km,1610017800,1610050000,1610021700
4464,90,95,1,119.000000km,1610021600,1610089300,1610044400
4464,95,90,1,119.000000km,1610021600,1610089300,1610044400
4466,135,183,1,2195.000000km,1610031200,1610178100,1610059800
4466,183,135,1,2195.000000km,1610031200,1610178100,1610059800
4467,1295,4769,1,470.000000km,1650048600,1650163300,1650057300
4467,4769,1295,1,470.000000km,1650048600,1650163300,1650057300
4468,2430,2499,1,376.000000km,1670027900,1670078300,1670017000
4468,2499,2430,1,376.000000km,1670027900,1670078300,1670017000
4469,1809,4770,1,207.000000km,1680049800,1680146300,1680008400
4469,4770,1809,1,207.000000km,1680049800,1680146300,1680008400
4470,1809,4771,1,278.000000km,1680049800,1680146400,1680008100
4470,4771,1809,1,278.000000km,1680049800,1680146400,1680008100
4471,1495,1552,1,639.000000km,1680005300,1680188900,1680005400
4471,1552,1495,1,639.000000km,1680005300,1680188900,1680005400
4472,1552,1633,1,876.000000km,1680005300,1680188800,1680005100
4472,1633,1552,1,876.000000km,1680005300,1680188800,1680005100
4473,1368,4772,1,212.000000km,1680058600,1680174300,1680009800
4473,4772,1368,1,212.000000km,1680058600,1680174300,1680009800
4474,1422,1520,1,706.000000km,1630022400,1630073000,1630009600
4474,1520,1422,1,706.000000km,1630022400,1630073000,1630009600
4475,843,852,1,174.000000km,1640035800,1640117700,1640035900
4475,852,843,1,174.000000km,1640035800,1640117700,1640035900
4476,873,918,1,491.000000km,1640036000,1640117400,1640036100
4476,918,873,1,491.000000km,1640036000,1640117400,1640036100
4477,885,893,1,148.000000km,1640037500,1640122800,1640037400
4477,893,885,1,148.000000km,1640037500,1640122800,1640037400
4478,1112,4773,1,95.000000km,1630022800,1630074600,1630019800
4478,4773,1112,1,95.000000km,1630022800,1630074600,1630019800
4479,1089,1145,1,326.000000km,1630023100,1630073600,1630023200
4479,1145,1089,1,326.000000km,1630023100,1630073600,1630023200
4480,1350,1399,1,608.000000km,1650045700,1650158700,1650046000
4480,1399,1350,1,608.000000km,1650045700,1650158700,1650046000
4481,2421,2468,1,284.000000km,1650003300,1650019200,1650018600
4481,2468,2421,1,284.000000km,1650003300,1650019200,1650018600
4482,1124,4774,1,318.000000km,1650004700,1640096300,1650048800
4482,4774,1124,1,318.000000km,1650004700,1640096300,1650048800
4483,1124,4775,1,269.000000km,1650004700,1640003800,1640020800
4483,4775,1124,1,269.000000km,1650004700,1640003800,1640020800
4484,618,625,1,824.000000km,1610032700,1610094100,1610033600
4484,625,618,1,824.000000km,1610032700,1610094100,1610033600
4485,1761,1787,1,185.000000km,1640010800,1640037700,1640011000
4485,1787,1761,1,185.000000km,1640010800,1640037700,1640011000
4486,1835,1911,1,514.000000km,1630002800,1630013100,1630003000
4486,1911,1835,1,514.000000km,1630002800,1630013100,1630003000
4487,1911,1950,1,285.000000km,1630003000,1630013700,1630003200
4487,1950,1911,1,285.000000km,1630003000,1630013700,1630003200
4488,1503,1518,1,136.000000km,1640002300,1640009200,1640002100
4488,1518,1503,1,136.000000km,1640002300,1640009200,1640002100
4489,1015,4776,1,193.000000km,1640032600,1640106100,1640032800
4489,4776,1015,1,193.000000km,1640032600,1640106100,1640032800
4490,1644,4777,1,627.000000km,1680021100,1680198800,1680070900
4490,4777,1644,1,627.000000km,1680021100,1680198800,1680070900
4491,1882,1908,1,308.000000km,1680034300,1680099800,1680034200
4491,1908,1882,1,308.000000km,1680034300,1680099800,1680034200
4492,1882,4778,1,308.000000km,1680034200,1680099900,1680034300
4492,4778,1882,1,308.000000km,1680034200,1680099900,1680034300
4493,1653,4779,1,213.000000km,1680050300,1680147200,1680022700
4493,4779,1653,1,213.000000km,1680050300,1680147200,1680022700
4494,1439,1586,1,795.000000km,1680024900,1680072700,1680025100
4494,1586,1439,1,795.000000km,1680024900,1680072700,1680025100
4495,1307,1329,1,129.000000km,1680025000,1680072000,1680024500
4495,1329,1307,1,129.000000km,1680025000,1680072000,1680024500
4496,1307,4780,1,128.000000km,1680024500,1680071900,1680025000
4496,4780,1307,1,128.000000km,1680024500,1680071900,1680025000
4497,1329,1439,1,730.000000km,1680025000,1680072100,1680024900
4497,1439,1329,1,730.000000km,1680025000,1680072100,1680024900
4498,1439,4781,1,727.000000km,1680024900,1680072200,1680025000
4498,4781,1439,1,727.000000km,1680024900,1680072200,1680025000
4499,1290,4782,1,118.000000km,1680032500,1680094600,1680024500
4499,4782,1290,1,118.000000km,1680032500,1680094600,1680024500
4500,37,40,1,418.000000km,1690047200,1690083500,1690039500
4500,40,37,1,418.000000km,1690047200,1690083500,1690039500
4501,1549,1688,1,843.000000km,1650048500,1650142700,1650041600
4501,1688,1549,1,843.000000km,1650048500,1650142700,1650041600
4502,3090,3094,1,875.000000km,2240041000,2240136400,2080006500
4502,3094,3090,1,875.000000km,2240041000,2240136400,2080006500
4503,3094,3098,1,182.000000km,2080006500,2080015300,2080006700
4503,3098,3094,1,182.000000km,2080006500,2080015300,2080006700
4504,68,93,1,1916.000000km,1690044000,1690093100,1690036000
4504,93,68,1,1916.000000km,1690044000,1690093100,1690036000
4505,1841,2274,1,2687.000000km,1660036400,1660103500,1660001700
4505,2274,1841,1,2687.000000km,1660036400,1660103500,1660001700
4506,1721,1841,1,923.000000km,1680070800,1680188100,1660036400
4506,1841,1721,1,923.000000km,1680070800,1680188100,1660036400
4507,1721,1840,1,909.000000km,1660036300,1660119400,1680070800
4507,1840,1721,1,909.000000km,1660036300,1660119400,1680070800
4508,2683,4783,1,655.000000km,1650044900,1650147000,1650049700
4508,4783,2683,1,655.000000km,1650044900,1650147000,1650049700
4509,2329,4784,1,480.000000km,1650007800,1650016300,1650029300
4509,4784,2329,1,480.000000km,1650007800,1650016300,1650029300
4510,2469,4785,1,356.000000km,1650025700,1650083500,1650029400
4510,4785,2469,1,356.000000km,1650025700,1650083500,1650029400
4511,2162,4786,1,80.000000km,1660003100,1650011400,1660027300
4511,4786,2162,1,80.000000km,1660003100,1650011400,1660027300
4512,2385,4787,1,225.000000km,1650029300,1650095700,1650029400
4512,4787,2385,1,225.000000km,1650029300,1650095700,1650029400
4513,1566,4788,1,305.000000km,1630015700,1630050700,1630015600
4513,4788,1566,1,305.000000km,1630015700,1630050700,1630015600
4514,1406,4789,1,292.000000km,1630008400,1630030800,1630008800
4514,4789,1406,1,292.000000km,1630008400,1630030800,1630008800
4515,2460,4790,1,125.000000km,1660023500,1660072700,1660013400
4515,4790,2460,1,125.000000km,1660023500,1660072700,1660013400
4516,2240,4791,1,137.000000km,1650000800,1650015700,1650026800
4516,4791,2240,1,137.000000km,1650000800,1650015700,1650026800
4517,2590,2598,1,349.000000km,1650007500,1650031000,1650026600
4517,2598,2590,1,349.000000km,1650007500,1650031000,1650026600
4518,1284,1333,1,285.000000km,1680038400,1680112500,1680038200
4518,1333,1284,1,285.000000km,1680038400,1680112500,1680038200
4519,1333,4792,1,282.000000km,1680038200,1680112400,1680038400
4519,4792,1333,1,282.000000km,1680038200,1680112400,1680038400
4520,1333,1334,1,214.000000km,1680037800,1680110800,1680038200
4520,1334,1333,1,214.000000km,1680037800,1680110800,1680038200
4521,1331,1334,1,276.000000km,1680037800,1680110700,1680037700
4521,1334,1331,1,276.000000km,1680037800,1680110700,1680037700
4522,1331,4793,1,275.000000km,1680037700,1680110600,1680037800
4522,4793,1331,1,275.000000km,1680037700,1680110600,1680037800
4523,1331,1332,1,203.000000km,1680037500,1680110400,1680037700
4523,1332,1331,1,203.000000km,1680037500,1680110400,1680037700
4524,1333,1379,1,301.000000km,1680038200,1680112600,1680038300
4524,1379,1333,1,301.000000km,1680038200,1680112600,1680038300
4525,1379,1381,1,210.000000km,1680038300,1680111700,1680038800
4525,1381,1379,1,210.000000km,1680038300,1680111700,1680038800
4526,1381,4794,1,210.000000km,1680038800,1680111600,1680038300
4526,4794,1381,1,210.000000km,1680038800,1680111600,1680038300
4527,1381,1382,1,277.000000km,1680038700,1680111400,1680038800
4527,1382,1381,1,277.000000km,1680038700,1680111400,1680038800
4528,143,177,1,2390.000000km,1610064000,1610187200,1610070800
4528,177,143,1,2390.000000km,1610064000,1610187200,1610070800
4529,306,322,1,604.000000km,1610064300,1610187100,1610064400
4529,322,306,1,604.000000km,1610064300,1610187100,1610064400
4530,322,347,1,672.000000km,1610064300,1610187000,1610060100
4530,347,322,1,672.000000km,1610064300,1610187000,1610060100
4531,929,4795,1,440.000000km,1680053100,1680155300,1680047800
4531,4795,929,1,440.000000km,1680053100,1680155300,1680047800
4532,777,781,1,244.000000km,1680052900,1680154600,1680053000
4532,781,777,1,244.000000km,1680052900,1680154600,1680053000
4533,929,4796,1,314.000000km,1680053100,1680155000,1680052800
4533,4796,929,1,314.000000km,1680053100,1680155000,1680052800
4534,743,758,1,534.000000km,1680052500,1680154100,1680052600
4534,758,743,1,534.000000km,1680052500,1680154100,1680052600
4535,743,757,1,393.000000km,1680052500,1680154300,1680036000
4535,757,743,1,393.000000km,1680052500,1680154300,1680036000
4536,2762,4797,1,445.000000km,1650045100,1650168900,1650036200
4536,4797,2762,1,445.000000km,1650045100,1650168900,1650036200
4537,2683,2767,1,403.000000km,1650045000,1650135000,1650044900
4537,2767,2683,1,403.000000km,1650045000,1650135000,1650044900
4538,2683,4798,1,404.000000km,1650044900,1650134900,1650045000
4538,4798,2683,1,404.000000km,1650044900,1650134900,1650045000
4539,2710,2738,1,141.000000km,1650045400,1650135900,1650051200
4539,2738,2710,1,141.000000km,1650045400,1650135900,1650051200
4540,1170,4799,1,883.000000km,1680020900,1680204000,1680069700
4540,4799,1170,1,883.000000km,1680020900,1680204000,1680069700
4541,654,4800,1,292.000000km,1610032600,1610090400,1610031800
4541,4800,654,1,292.000000km,1610032600,1610090400,1610031800
4542,619,624,1,173.000000km,1610034100,1610097500,1610032400
4542,624,619,1,173.000000km,1610034100,1610097500,1610032400
4543,742,4801,1,596.000000km,1680049200,1680144700,1680028400
4543,4801,742,1,596.000000km,1680049200,1680144700,1680028400
4544,742,746,1,1277.000000km,1680069800,1680203900,1680049200
4544,746,742,1,1277.000000km,1680069800,1680203900,1680049200
4545,738,742,1,954.000000km,1680049200,1680145000,1680051800
4545,742,738,1,954.000000km,1680049200,1680145000,1680051800
4546,736,4802,1,534.000000km,1680016700,1680144600,1680051800
4546,4802,736,1,534.000000km,1680016700,1680144600,1680051800
4547,742,4803,1,1268.000000km,1680049200,1680203800,1680069800
4547,4803,742,1,1268.000000km,1680049200,1680203800,1680069800
4548,624,630,1,292.000000km,1610032300,1610090800,1610032400
4548,630,624,1,292.000000km,1610032300,1610090800,1610032400
4549,656,669,1,905.000000km,1610033100,1610095100,1610031800
4549,669,656,1,905.000000km,1610033100,1610095100,1610031800
4550,1240,1258,1,310.000000km,1680020500,1680059600,1680020100
4550,1258,1240,1,310.000000km,1680020500,1680059600,1680020100
4551,475,4804,1,287.000000km,1610066600,1610177100,1610039300
4551,4804,475,1,287.000000km,1610066600,1610177100,1610039300
4552,2373,4805,1,229.000000km,1650034900,1650115100,1650035000
4552,4805,2373,1,229.000000km,1650034900,1650115100,1650035000
4553,514,551,1,1583.000000km,1690035400,1690111900,1690031700
4553,551,514,1,1583.000000km,1690035400,1690111900,1690031700
4554,383,492,1,2860.000000km,1690031900,1690111800,1690035300
4554,492,383,1,2860.000000km,1690031900,1690111800,1690035300
4556,1959,2067,1,690.000000km,2320015700,2320072500,2320013100
4556,2067,1959,1,690.000000km,2320015700,2320072500,2320013100
4557,1959,1984,1,321.000000km,2320010000,2320072400,2320013100
4557,1984,1959,1,321.000000km,2320010000,2320072400,2320013100
4558,1959,4806,1,323.000000km,2320013100,2320072300,2320010000
4558,4806,1959,1,323.000000km,2320013100,2320072300,2320010000
4559,2067,4807,1,175.000000km,2320015700,2320037100,2320010200
4559,4807,2067,1,175.000000km,2320015700,2320037100,2320010200
4560,2164,2181,1,206.000000km,2320012300,2320072000,2320012400
4560,2181,2164,1,206.000000km,2320012300,2320072000,2320012400
4561,2164,4808,1,207.000000km,2320012400,2320071900,2320012300
4561,4808,2164,1,207.000000km,2320012400,2320071900,2320012300
4562,2168,2184,1,369.000000km,2320012100,2320028900,2320003500
4562,2184,2168,1,369.000000km,2320012100,2320028900,2320003500
4563,2168,2181,1,141.000000km,2320012300,2320029400,2320003500
4563,2181,2168,1,141.000000km,2320012300,2320029400,2320003500
4564,2168,4809,1,142.000000km,2320003500,2320029300,2320012300
4564,4809,2168,1,142.000000km,2320003500,2320029300,2320012300
4565,2374,2428,1,441.000000km,1650032200,1650106200,1650032300
4565,2428,2374,1,441.000000km,1650032200,1650106200,1650032300
4566,2374,4810,1,442.000000km,1650032300,1650106100,1650032200
4566,4810,2374,1,442.000000km,1650032300,1650106100,1650032200
4567,2419,2466,1,439.000000km,1650032000,1650105000,1650031900
4567,2466,2419,1,439.000000km,1650032000,1650105000,1650031900
4568,2419,4811,1,438.000000km,1650031900,1650104900,1650032000
4568,4811,2419,1,438.000000km,1650031900,1650104900,1650032000
4569,2374,4812,1,323.000000km,1650032300,1650106000,1650031900
4569,4812,2374,1,323.000000km,1650032300,1650106000,1650031900
4570,2351,2374,1,261.000000km,1650032300,1650105900,1650031800
4570,2374,2351,1,261.000000km,1650032300,1650105900,1650031800
4571,2351,4813,1,261.000000km,1650031800,1650104800,1650032300
4571,4813,2351,1,261.000000km,1650031800,1650104800,1650032300
4572,1648,1687,1,146.000000km,1630010600,1630036900,1630010500
4572,1687,1648,1,146.000000km,1630010600,1630036900,1630010500
4573,128,4814,1,1410.000000km,1690039900,1690128500,1690039800
4573,4814,128,1,1410.000000km,1690039900,1690128500,1690039800
4574,504,4815,1,567.000000km,1690039700,1690128400,1690039100
4574,4815,504,1,567.000000km,1690039700,1690128400,1690039100
4575,504,4816,1,1318.000000km,1690039700,1690128300,1690032700
4575,4816,504,1,1318.000000km,1690039700,1690128300,1690032700
4576,1974,4817,1,219.000000km,1660020000,1660062100,1660019800
4576,4817,1974,1,219.000000km,1660020000,1660062100,1660019800
4577,1022,4818,1,183.000000km,1620001500,1610028200,1610009000
4577,4818,1022,1,183.000000km,1620001500,1610028200,1610009000
4578,897,4819,1,176.000000km,1610010800,1610033500,1620002700
4578,4819,897,1,176.000000km,1610010800,1610033500,1620002700
4579,1072,4820,1,300.000000km,1610008600,1610027400,1620001500
4579,4820,1072,1,300.000000km,1610008600,1610027400,1620001500
4580,1072,4821,1,402.000000km,1610008600,1610027100,1630014900
4580,4821,1072,1,402.000000km,1610008600,1610027100,1630014900
4581,1345,1353,1,139.000000km,1630017700,1630060200,1630019200
4581,1353,1345,1,139.000000km,1630017700,1630060200,1630019200
4582,253,256,1,180.000000km,1610004400,1610013900,1610003700
4582,256,253,1,180.000000km,1610004400,1610013900,1610003700
4583,256,4822,1,182.000000km,1610003700,1610014000,1610004400
